Dataset,Model,Epoch,Train Accuracy,Val Accuracy,Train Loss,Val Loss,Layer,Activation Ratio,Neuron Count,Active Count
FashionMNIST,784=>128=>64=>10,6,0.8923666666666666,0.8806,0.28902242370029246,0.3389571174314827,2,0.5313,64,34.01
FashionMNIST,784=>128=>64=>10,6,0.8923666666666666,0.8806,0.28902242370029246,0.3389571174314827,3,0.2393,10,2.39
FashionMNIST,784=>128=>64=>10,7,0.8980666666666667,0.8799,0.276204890192254,0.3442414233069511,1,0.3679,128,47.09
FashionMNIST,784=>128=>64=>10,7,0.8980666666666667,0.8799,0.276204890192254,0.3442414233069511,2,0.5219,64,33.4
FashionMNIST,784=>128=>64=>10,7,0.8980666666666667,0.8799,0.276204890192254,0.3442414233069511,3,0.2359,10,2.36
FashionMNIST,784=>128=>64=>10,8,0.9019,0.8781,0.26452932180340355,0.34607052413900946,1,0.3545,128,45.37
FashionMNIST,784=>128=>64=>10,8,0.9019,0.8781,0.26452932180340355,0.34607052413900946,2,0.5095,64,32.61
FashionMNIST,784=>128=>64=>10,8,0.9019,0.8781,0.26452932180340355,0.34607052413900946,3,0.2248,10,2.25
FashionMNIST,784=>128=>64=>10,9,0.9031833333333333,0.8758,0.256789705034957,0.3376869991136964,1,0.341,128,43.64
FashionMNIST,784=>128=>64=>10,9,0.9031833333333333,0.8758,0.256789705034957,0.3376869991136964,2,0.4966,64,31.78
FashionMNIST,784=>128=>64=>10,9,0.9031833333333333,0.8758,0.256789705034957,0.3376869991136964,3,0.2207,10,2.21
FashionMNIST,784=>128=>64=>10,10,0.9076166666666666,0.8732,0.2479724967991238,0.3627632624784093,1,0.3369,128,43.12
FashionMNIST,784=>128=>64=>10,10,0.9076166666666666,0.8732,0.2479724967991238,0.3627632624784093,2,0.487,64,31.17
FashionMNIST,784=>128=>64=>10,10,0.9076166666666666,0.8732,0.2479724967991238,0.3627632624784093,3,0.2145,10,2.14
FashionMNIST,784=>128=>64=>10,11,0.9108833333333334,0.8803,0.23962001761457305,0.3442262255462112,1,0.3287,128,42.08
FashionMNIST,784=>128=>64=>10,11,0.9108833333333334,0.8803,0.23962001761457305,0.3442262255462112,2,0.4773,64,30.55
FashionMNIST,784=>128=>64=>10,11,0.9108833333333334,0.8803,0.23962001761457305,0.3442262255462112,3,0.2133,10,2.13
FashionMNIST,784=>128=>64=>10,12,0.9125833333333333,0.8861,0.2294609976777517,0.33189032810508823,1,0.3189,128,40.82
FashionMNIST,784=>128=>64=>10,12,0.9125833333333333,0.8861,0.2294609976777517,0.33189032810508823,2,0.4778,64,30.58
FashionMNIST,784=>128=>64=>10,12,0.9125833333333333,0.8861,0.2294609976777517,0.33189032810508823,3,0.2086,10,2.09
FashionMNIST,784=>128=>64=>10,13,0.91575,0.8872,0.2231980267999523,0.33341653317592707,1,0.3138,128,40.17
FashionMNIST,784=>128=>64=>10,13,0.91575,0.8872,0.2231980267999523,0.33341653317592707,2,0.4642,64,29.71
FashionMNIST,784=>128=>64=>10,13,0.91575,0.8872,0.2231980267999523,0.33341653317592707,3,0.2052,10,2.05
FashionMNIST,784=>128=>64=>10,14,0.9179166666666667,0.8828,0.21711934961950474,0.33357690013707825,1,0.3067,128,39.25
FashionMNIST,784=>128=>64=>10,14,0.9179166666666667,0.8828,0.21711934961950474,0.33357690013707825,2,0.4604,64,29.46
FashionMNIST,784=>128=>64=>10,14,0.9179166666666667,0.8828,0.21711934961950474,0.33357690013707825,3,0.1986,10,1.99
FashionMNIST,784=>128=>64=>10,15,0.9212333333333333,0.8902,0.2081039364991793,0.3179283570142309,1,0.3029,128,38.77
FashionMNIST,784=>128=>64=>10,15,0.9212333333333333,0.8902,0.2081039364991793,0.3179283570142309,2,0.4556,64,29.16
FashionMNIST,784=>128=>64=>10,15,0.9212333333333333,0.8902,0.2081039364991793,0.3179283570142309,3,0.1969,10,1.97
FashionMNIST,784=>128=>64=>10,16,0.9225,0.894,0.20264375337691448,0.3251355426136855,1,0.3019,128,38.65
FashionMNIST,784=>128=>64=>10,16,0.9225,0.894,0.20264375337691448,0.3251355426136855,2,0.4518,64,28.92
FashionMNIST,784=>128=>64=>10,16,0.9225,0.894,0.20264375337691448,0.3251355426136855,3,0.1941,10,1.94
FashionMNIST,784=>128=>64=>10,17,0.9256333333333333,0.8917,0.19689166455714305,0.3358917420457123,1,0.2962,128,37.91
FashionMNIST,784=>128=>64=>10,17,0.9256333333333333,0.8917,0.19689166455714305,0.3358917420457123,2,0.449,64,28.74
FashionMNIST,784=>128=>64=>10,17,0.9256333333333333,0.8917,0.19689166455714305,0.3358917420457123,3,0.191,10,1.91
FashionMNIST,784=>128=>64=>10,18,0.9266166666666666,0.8879,0.19292135803160002,0.33540872247165937,1,0.2967,128,37.98
FashionMNIST,784=>128=>64=>10,18,0.9266166666666666,0.8879,0.19292135803160002,0.33540872247165937,2,0.4496,64,28.78
FashionMNIST,784=>128=>64=>10,18,0.9266166666666666,0.8879,0.19292135803160002,0.33540872247165937,3,0.1901,10,1.9
FashionMNIST,784=>128=>64=>10,19,0.9298833333333333,0.8904,0.184504524167222,0.3409928125181016,1,0.2915,128,37.32
FashionMNIST,784=>128=>64=>10,19,0.9298833333333333,0.8904,0.184504524167222,0.3409928125181016,2,0.4455,64,28.51
FashionMNIST,784=>128=>64=>10,19,0.9298833333333333,0.8904,0.184504524167222,0.3409928125181016,3,0.1888,10,1.89
FashionMNIST,784=>128=>64=>10,20,0.93185,0.8806,0.18218917141694313,0.36201870356016097,1,0.2895,128,37.06
FashionMNIST,784=>128=>64=>10,20,0.93185,0.8806,0.18218917141694313,0.36201870356016097,2,0.4413,64,28.24
FashionMNIST,784=>128=>64=>10,20,0.93185,0.8806,0.18218917141694313,0.36201870356016097,3,0.1837,10,1.84
FashionMNIST,784=>512=>128=>10,1,0.81945,0.85,0.5050811454145385,0.41729388172459453,1,0.4675,512,239.34
FashionMNIST,784=>512=>128=>10,1,0.81945,0.85,0.5050811454145385,0.41729388172459453,2,0.536,128,68.61
FashionMNIST,784=>512=>128=>10,1,0.81945,0.85,0.5050811454145385,0.41729388172459453,3,0.3168,10,3.17
FashionMNIST,784=>512=>128=>10,2,0.86755,0.8683,0.3629439873640725,0.36433511981918554,1,0.3276,512,167.72
FashionMNIST,784=>512=>128=>10,2,0.86755,0.8683,0.3629439873640725,0.36433511981918554,2,0.4645,128,59.46
FashionMNIST,784=>512=>128=>10,2,0.86755,0.8683,0.3629439873640725,0.36433511981918554,3,0.2585,10,2.59
FashionMNIST,784=>512=>128=>10,3,0.8793333333333333,0.863,0.3251377634211644,0.37743356842903575,1,0.2624,512,134.34
FashionMNIST,784=>512=>128=>10,3,0.8793333333333333,0.863,0.3251377634211644,0.37743356842903575,2,0.4329,128,55.41
FashionMNIST,784=>512=>128=>10,3,0.8793333333333333,0.863,0.3251377634211644,0.37743356842903575,3,0.2402,10,2.4
FashionMNIST,784=>512=>128=>10,4,0.88865,0.8726,0.3003513123403226,0.3467706480793133,1,0.2184,512,111.82
FashionMNIST,784=>512=>128=>10,4,0.88865,0.8726,0.3003513123403226,0.3467706480793133,2,0.4121,128,52.74
FashionMNIST,784=>512=>128=>10,4,0.88865,0.8726,0.3003513123403226,0.3467706480793133,3,0.2226,10,2.23
FashionMNIST,784=>512=>128=>10,5,0.89555,0.8715,0.2818181891558267,0.3595056216807882,1,0.1882,512,96.37
FashionMNIST,784=>512=>128=>10,5,0.89555,0.8715,0.2818181891558267,0.3595056216807882,2,0.3951,128,50.57
FashionMNIST,784=>512=>128=>10,5,0.89555,0.8715,0.2818181891558267,0.3595056216807882,3,0.2125,10,2.12
FashionMNIST,784=>512=>128=>10,6,0.9014,0.8801,0.2647987125651923,0.330233085307346,1,0.1666,512,85.31
FashionMNIST,784=>512=>128=>10,6,0.9014,0.8801,0.2647987125651923,0.330233085307346,2,0.3845,128,49.22
FashionMNIST,784=>512=>128=>10,6,0.9014,0.8801,0.2647987125651923,0.330233085307346,3,0.2053,10,2.05
FashionMNIST,784=>512=>128=>10,7,0.9041666666666667,0.8846,0.2547690936687913,0.3204380759767666,1,0.1472,512,75.37
FashionMNIST,784=>512=>128=>10,7,0.9041666666666667,0.8846,0.2547690936687913,0.3204380759767666,2,0.3738,128,47.84
FashionMNIST,784=>512=>128=>10,7,0.9041666666666667,0.8846,0.2547690936687913,0.3204380759767666,3,0.1927,10,1.93
FashionMNIST,784=>512=>128=>10,8,0.90985,0.88,0.24177630429170024,0.33814453053626287,1,0.1395,512,71.42
FashionMNIST,784=>512=>128=>10,8,0.90985,0.88,0.24177630429170024,0.33814453053626287,2,0.367,128,46.98
FashionMNIST,784=>512=>128=>10,8,0.90985,0.88,0.24177630429170024,0.33814453053626287,3,0.1862,10,1.86
FashionMNIST,784=>512=>128=>10,9,0.9124,0.8878,0.23172782409562867,0.3168116597233305,1,0.1314,512,67.3
FashionMNIST,784=>512=>128=>10,9,0.9124,0.8878,0.23172782409562867,0.3168116597233305,2,0.3599,128,46.06
FashionMNIST,784=>512=>128=>10,9,0.9124,0.8878,0.23172782409562867,0.3168116597233305,3,0.1787,10,1.79
FashionMNIST,784=>512=>128=>10,10,0.9153833333333333,0.8899,0.22081366924843046,0.3248090531416,1,0.1267,512,64.86
FashionMNIST,784=>512=>128=>10,10,0.9153833333333333,0.8899,0.22081366924843046,0.3248090531416,2,0.3537,128,45.28
FashionMNIST,784=>512=>128=>10,10,0.9153833333333333,0.8899,0.22081366924843046,0.3248090531416,3,0.1745,10,1.74
FashionMNIST,784=>512=>128=>10,11,0.91935,0.8876,0.21236361712535054,0.3287673721884846,1,0.1209,512,61.89
FashionMNIST,784=>512=>128=>10,11,0.91935,0.8876,0.21236361712535054,0.3287673721884846,2,0.3481,128,44.55
FashionMNIST,784=>512=>128=>10,11,0.91935,0.8876,0.21236361712535054,0.3287673721884846,3,0.1734,10,1.73
FashionMNIST,784=>512=>128=>10,12,0.9226833333333333,0.8874,0.20299999311026226,0.3209547039334941,1,0.1177,512,60.24
FashionMNIST,784=>512=>128=>10,12,0.9226833333333333,0.8874,0.20299999311026226,0.3209547039334941,2,0.343,128,43.91
FashionMNIST,784=>512=>128=>10,12,0.9226833333333333,0.8874,0.20299999311026226,0.3209547039334941,3,0.1669,10,1.67
FashionMNIST,784=>512=>128=>10,13,0.9268,0.8877,0.1943669119305702,0.3313783384907018,1,0.1166,512,59.7
FashionMNIST,784=>512=>128=>10,13,0.9268,0.8877,0.1943669119305702,0.3313783384907018,2,0.3395,128,43.45
FashionMNIST,784=>512=>128=>10,13,0.9268,0.8877,0.1943669119305702,0.3313783384907018,3,0.1625,10,1.62
FashionMNIST,784=>512=>128=>10,14,0.9285333333333333,0.893,0.1885525708033173,0.3175827356138427,1,0.113,512,57.87
FashionMNIST,784=>512=>128=>10,14,0.9285333333333333,0.893,0.1885525708033173,0.3175827356138427,2,0.3366,128,43.09
FashionMNIST,784=>512=>128=>10,14,0.9285333333333333,0.893,0.1885525708033173,0.3175827356138427,3,0.1591,10,1.59
FashionMNIST,784=>512=>128=>10,15,0.9317166666666666,0.8951,0.1793277741177504,0.324705761092104,1,0.1111,512,56.89
FashionMNIST,784=>512=>128=>10,15,0.9317166666666666,0.8951,0.1793277741177504,0.324705761092104,2,0.3324,128,42.55
FashionMNIST,784=>512=>128=>10,15,0.9317166666666666,0.8951,0.1793277741177504,0.324705761092104,3,0.1574,10,1.57
FashionMNIST,784=>512=>128=>10,16,0.9327666666666666,0.8952,0.1753558363181664,0.32612380385398865,1,0.1078,512,55.2
FashionMNIST,784=>512=>128=>10,16,0.9327666666666666,0.8952,0.1753558363181664,0.32612380385398865,2,0.3264,128,41.78
FashionMNIST,784=>512=>128=>10,16,0.9327666666666666,0.8952,0.1753558363181664,0.32612380385398865,3,0.1563,10,1.56
FashionMNIST,784=>512=>128=>10,17,0.93605,0.8946,0.16571280756580042,0.3400224968791008,1,0.1076,512,55.09
FashionMNIST,784=>512=>128=>10,17,0.93605,0.8946,0.16571280756580042,0.3400224968791008,2,0.3257,128,41.69
FashionMNIST,784=>512=>128=>10,17,0.93605,0.8946,0.16571280756580042,0.3400224968791008,3,0.1546,10,1.55
FashionMNIST,784=>512=>128=>10,18,0.9384333333333333,0.8952,0.15963166672736406,0.35050690439855975,1,0.1051,512,53.79
FashionMNIST,784=>512=>128=>10,18,0.9384333333333333,0.8952,0.15963166672736406,0.35050690439855975,2,0.3254,128,41.65
FashionMNIST,784=>512=>128=>10,18,0.9384333333333333,0.8952,0.15963166672736406,0.35050690439855975,3,0.1511,10,1.51
FashionMNIST,784=>512=>128=>10,19,0.9386666666666666,0.8914,0.16000704018613582,0.34471969116645257,1,0.1042,512,53.32
FashionMNIST,784=>512=>128=>10,19,0.9386666666666666,0.8914,0.16000704018613582,0.34471969116645257,2,0.3176,128,40.66
FashionMNIST,784=>512=>128=>10,19,0.9386666666666666,0.8914,0.16000704018613582,0.34471969116645257,3,0.1498,10,1.5
FashionMNIST,784=>512=>128=>10,20,0.9422166666666667,0.8919,0.15012888204076016,0.37921972641614593,1,0.1028,512,52.61
FashionMNIST,784=>512=>128=>10,20,0.9422166666666667,0.8919,0.15012888204076016,0.37921972641614593,2,0.3171,128,40.59
FashionMNIST,784=>512=>128=>10,20,0.9422166666666667,0.8919,0.15012888204076016,0.37921972641614593,3,0.1462,10,1.46
FashionMNIST,784=>1024=>256=>64=>10,1,0.8124333333333333,0.846,0.5129288453092453,0.43342912870987205,1,0.4004,1024,410.02
FashionMNIST,784=>1024=>256=>64=>10,1,0.8124333333333333,0.846,0.5129288453092453,0.43342912870987205,2,0.4054,256,103.79
FashionMNIST,784=>1024=>256=>64=>10,1,0.8124333333333333,0.846,0.5129288453092453,0.43342912870987205,3,0.4704,64,30.1
FashionMNIST,784=>1024=>256=>64=>10,1,0.8124333333333333,0.846,0.5129288453092453,0.43342912870987205,4,0.3206,10,3.21
FashionMNIST,784=>1024=>256=>64=>10,2,0.8670833333333333,0.8369,0.36255238897828407,0.4264324352999402,1,0.2445,1024,250.4
FashionMNIST,784=>1024=>256=>64=>10,2,0.8670833333333333,0.8369,0.36255238897828407,0.4264324352999402,2,0.3378,256,86.47
FashionMNIST,784=>1024=>256=>64=>10,2,0.8670833333333333,0.8369,0.36255238897828407,0.4264324352999402,3,0.4337,64,27.76
FashionMNIST,784=>1024=>256=>64=>10,2,0.8670833333333333,0.8369,0.36255238897828407,0.4264324352999402,4,0.2718,10,2.72
FashionMNIST,784=>1024=>256=>64=>10,3,0.8796833333333334,0.862,0.3268358463973506,0.3805965137709478,1,0.1804,1024,184.75
FashionMNIST,784=>1024=>256=>64=>10,3,0.8796833333333334,0.862,0.3268358463973506,0.3805965137709478,2,0.3045,256,77.94
FashionMNIST,784=>1024=>256=>64=>10,3,0.8796833333333334,0.862,0.3268358463973506,0.3805965137709478,3,0.4038,64,25.85
FashionMNIST,784=>1024=>256=>64=>10,3,0.8796833333333334,0.862,0.3268358463973506,0.3805965137709478,4,0.2578,10,2.58
FashionMNIST,784=>1024=>256=>64=>10,4,0.8904,0.8731,0.29866910224625554,0.3488044710295975,1,0.1474,1024,150.91
FashionMNIST,784=>1024=>256=>64=>10,4,0.8904,0.8731,0.29866910224625554,0.3488044710295975,2,0.2874,256,73.58
FashionMNIST,784=>1024=>256=>64=>10,4,0.8904,0.8731,0.29866910224625554,0.3488044710295975,3,0.3853,64,24.66
FashionMNIST,784=>1024=>256=>64=>10,4,0.8904,0.8731,0.29866910224625554,0.3488044710295975,4,0.2479,10,2.48
FashionMNIST,784=>1024=>256=>64=>10,5,0.89415,0.8791,0.28251945364799325,0.3402676705721837,1,0.1211,1024,123.97
FashionMNIST,784=>1024=>256=>64=>10,5,0.89415,0.8791,0.28251945364799325,0.3402676705721837,2,0.2678,256,68.56
FashionMNIST,784=>1024=>256=>64=>10,5,0.89415,0.8791,0.28251945364799325,0.3402676705721837,3,0.3777,64,24.18
FashionMNIST,784=>1024=>256=>64=>10,5,0.89415,0.8791,0.28251945364799325,0.3402676705721837,4,0.2351,10,2.35
FashionMNIST,784=>1024=>256=>64=>10,6,0.8999833333333334,0.8739,0.2667835157817361,0.33997065915613417,1,0.1067,1024,109.29
FashionMNIST,784=>1024=>256=>64=>10,6,0.8999833333333334,0.8739,0.2667835157817361,0.33997065915613417,2,0.2527,256,64.7
FashionMNIST,784=>1024=>256=>64=>10,6,0.8999833333333334,0.8739,0.2667835157817361,0.33997065915613417,3,0.3641,64,23.3
FashionMNIST,784=>1024=>256=>64=>10,6,0.8999833333333334,0.8739,0.2667835157817361,0.33997065915613417,4,0.2331,10,2.33
FashionMNIST,784=>1024=>256=>64=>10,7,0.9048333333333334,0.8717,0.25381169241787527,0.35687076836634596,1,0.0996,1024,101.94
FashionMNIST,784=>1024=>256=>64=>10,7,0.9048333333333334,0.8717,0.25381169241787527,0.35687076836634596,2,0.2435,256,62.34
FashionMNIST,784=>1024=>256=>64=>10,7,0.9048333333333334,0.8717,0.25381169241787527,0.35687076836634596,3,0.3519,64,22.52
FashionMNIST,784=>1024=>256=>64=>10,7,0.9048333333333334,0.8717,0.25381169241787527,0.35687076836634596,4,0.2234,10,2.23
FashionMNIST,784=>1024=>256=>64=>10,8,0.9088833333333334,0.8731,0.24189814869195286,0.34661568720249614,1,0.0903,1024,92.51
FashionMNIST,784=>1024=>256=>64=>10,8,0.9088833333333334,0.8731,0.24189814869195286,0.34661568720249614,2,0.2306,256,59.03
FashionMNIST,784=>1024=>256=>64=>10,8,0.9088833333333334,0.8731,0.24189814869195286,0.34661568720249614,3,0.3428,64,21.94
FashionMNIST,784=>1024=>256=>64=>10,8,0.9088833333333334,0.8731,0.24189814869195286,0.34661568720249614,4,0.2145,10,2.14
FashionMNIST,784=>1024=>256=>64=>10,9,0.9132666666666667,0.8852,0.23014613163512526,0.32981860239035005,1,0.0852,1024,87.25
FashionMNIST,784=>1024=>256=>64=>10,9,0.9132666666666667,0.8852,0.23014613163512526,0.32981860239035005,2,0.2273,256,58.19
FashionMNIST,784=>1024=>256=>64=>10,9,0.9132666666666667,0.8852,0.23014613163512526,0.32981860239035005,3,0.3404,64,21.79
FashionMNIST,784=>1024=>256=>64=>10,9,0.9132666666666667,0.8852,0.23014613163512526,0.32981860239035005,4,0.2103,10,2.1
FashionMNIST,784=>1024=>256=>64=>10,10,0.9165666666666666,0.8853,0.21983440814496102,0.33277155307068185,1,0.0822,1024,84.16
FashionMNIST,784=>1024=>256=>64=>10,10,0.9165666666666666,0.8853,0.21983440814496102,0.33277155307068185,2,0.2197,256,56.23
FashionMNIST,784=>1024=>256=>64=>10,10,0.9165666666666666,0.8853,0.21983440814496102,0.33277155307068185,3,0.334,64,21.38
FashionMNIST,784=>1024=>256=>64=>10,10,0.9165666666666666,0.8853,0.21983440814496102,0.33277155307068185,4,0.205,10,2.05
FashionMNIST,784=>1024=>256=>64=>10,11,0.91955,0.8892,0.21155472467544237,0.33061676263619383,1,0.0799,1024,81.85
FashionMNIST,784=>1024=>256=>64=>10,11,0.91955,0.8892,0.21155472467544237,0.33061676263619383,2,0.2129,256,54.51
FashionMNIST,784=>1024=>256=>64=>10,11,0.91955,0.8892,0.21155472467544237,0.33061676263619383,3,0.3248,64,20.79
FashionMNIST,784=>1024=>256=>64=>10,11,0.91955,0.8892,0.21155472467544237,0.33061676263619383,4,0.1997,10,2.0
FashionMNIST,784=>1024=>256=>64=>10,12,0.92245,0.8904,0.20258535592874358,0.33419187267304984,1,0.0752,1024,76.96
FashionMNIST,784=>1024=>256=>64=>10,12,0.92245,0.8904,0.20258535592874358,0.33419187267304984,2,0.2112,256,54.06
FashionMNIST,784=>1024=>256=>64=>10,12,0.92245,0.8904,0.20258535592874358,0.33419187267304984,3,0.3259,64,20.86
FashionMNIST,784=>1024=>256=>64=>10,12,0.92245,0.8904,0.20258535592874358,0.33419187267304984,4,0.1949,10,1.95
FashionMNIST,784=>1024=>256=>64=>10,13,0.9253833333333333,0.8907,0.19493746898099304,0.3497795009404231,1,0.0747,1024,76.46
FashionMNIST,784=>1024=>256=>64=>10,13,0.9253833333333333,0.8907,0.19493746898099304,0.3497795009404231,2,0.2036,256,52.13
FashionMNIST,784=>1024=>256=>64=>10,13,0.9253833333333333,0.8907,0.19493746898099304,0.3497795009404231,3,0.3267,64,20.91
FashionMNIST,784=>1024=>256=>64=>10,13,0.9253833333333333,0.8907,0.19493746898099304,0.3497795009404231,4,0.1901,10,1.9
FashionMNIST,784=>1024=>256=>64=>10,14,0.9282666666666667,0.8881,0.1881694564425043,0.34098524144690506,1,0.0703,1024,71.94
FashionMNIST,784=>1024=>256=>64=>10,14,0.9282666666666667,0.8881,0.1881694564425043,0.34098524144690506,2,0.2025,256,51.83
FashionMNIST,784=>1024=>256=>64=>10,14,0.9282666666666667,0.8881,0.1881694564425043,0.34098524144690506,3,0.323,64,20.67
FashionMNIST,784=>1024=>256=>64=>10,14,0.9282666666666667,0.8881,0.1881694564425043,0.34098524144690506,4,0.1847,10,1.85
FashionMNIST,784=>1024=>256=>64=>10,15,0.93045,0.8921,0.18140163621120553,0.3469706271436943,1,0.0696,1024,71.32
FashionMNIST,784=>1024=>256=>64=>10,15,0.93045,0.8921,0.18140163621120553,0.3469706271436943,2,0.201,256,51.45
FashionMNIST,784=>1024=>256=>64=>10,15,0.93045,0.8921,0.18140163621120553,0.3469706271436943,3,0.3135,64,20.06
FashionMNIST,784=>1024=>256=>64=>10,15,0.93045,0.8921,0.18140163621120553,0.3469706271436943,4,0.1857,10,1.86
FashionMNIST,784=>1024=>256=>64=>10,16,0.9353,0.8934,0.17165686537239597,0.35486654092551795,1,0.0686,1024,70.3
FashionMNIST,784=>1024=>256=>64=>10,16,0.9353,0.8934,0.17165686537239597,0.35486654092551795,2,0.1961,256,50.19
FashionMNIST,784=>1024=>256=>64=>10,16,0.9353,0.8934,0.17165686537239597,0.35486654092551795,3,0.3096,64,19.81
FashionMNIST,784=>1024=>256=>64=>10,16,0.9353,0.8934,0.17165686537239597,0.35486654092551795,4,0.1814,10,1.81
FashionMNIST,784=>1024=>256=>64=>10,17,0.9348333333333333,0.8939,0.16743174647050563,0.3663706191026481,1,0.0668,1024,68.38
FashionMNIST,784=>1024=>256=>64=>10,17,0.9348333333333333,0.8939,0.16743174647050563,0.3663706191026481,2,0.1937,256,49.59
FashionMNIST,784=>1024=>256=>64=>10,17,0.9348333333333333,0.8939,0.16743174647050563,0.3663706191026481,3,0.3091,64,19.78
FashionMNIST,784=>1024=>256=>64=>10,17,0.9348333333333333,0.8939,0.16743174647050563,0.3663706191026481,4,0.1758,10,1.76
FashionMNIST,784=>1024=>256=>64=>10,18,0.93865,0.8895,0.16122537439883644,0.3636800470008592,1,0.0648,1024,66.38
FashionMNIST,784=>1024=>256=>64=>10,18,0.93865,0.8895,0.16122537439883644,0.3636800470008592,2,0.1929,256,49.39
FashionMNIST,784=>1024=>256=>64=>10,18,0.93865,0.8895,0.16122537439883644,0.3636800470008592,3,0.3094,64,19.8
FashionMNIST,784=>1024=>256=>64=>10,18,0.93865,0.8895,0.16122537439883644,0.3636800470008592,4,0.1757,10,1.76
FashionMNIST,784=>1024=>256=>64=>10,19,0.9412666666666667,0.8908,0.1539512520818822,0.3863703649384296,1,0.0631,1024,64.62
FashionMNIST,784=>1024=>256=>64=>10,19,0.9412666666666667,0.8908,0.1539512520818822,0.3863703649384296,2,0.1924,256,49.25
FashionMNIST,784=>1024=>256=>64=>10,19,0.9412666666666667,0.8908,0.1539512520818822,0.3863703649384296,3,0.3054,64,19.54
FashionMNIST,784=>1024=>256=>64=>10,19,0.9412666666666667,0.8908,0.1539512520818822,0.3863703649384296,4,0.1685,10,1.69
FashionMNIST,784=>1024=>256=>64=>10,20,0.9414166666666667,0.8906,0.15079386187181162,0.38174437508461584,1,0.0639,1024,65.45
FashionMNIST,784=>1024=>256=>64=>10,20,0.9414166666666667,0.8906,0.15079386187181162,0.38174437508461584,2,0.189,256,48.38
FashionMNIST,784=>1024=>256=>64=>10,20,0.9414166666666667,0.8906,0.15079386187181162,0.38174437508461584,3,0.3011,64,19.27
FashionMNIST,784=>1024=>256=>64=>10,20,0.9414166666666667,0.8906,0.15079386187181162,0.38174437508461584,4,0.1687,10,1.69
FashionMNIST,784=>64=>32=>10,1,0.7855666666666666,0.834,0.6045398543606689,0.4623692719040403,1,0.703,64,44.99
FashionMNIST,784=>64=>32=>10,1,0.7855666666666666,0.834,0.6045398543606689,0.4623692719040403,2,0.6893,32,22.06
FashionMNIST,784=>64=>32=>10,1,0.7855666666666666,0.834,0.6045398543606689,0.4623692719040403,3,0.2247,10,2.25
FashionMNIST,784=>64=>32=>10,2,0.8519333333333333,0.8423,0.41783356623672474,0.4473242959019485,1,0.6532,64,41.81
FashionMNIST,784=>64=>32=>10,2,0.8519333333333333,0.8423,0.41783356623672474,0.4473242959019485,2,0.6794,32,21.74
FashionMNIST,784=>64=>32=>10,2,0.8519333333333333,0.8423,0.41783356623672474,0.4473242959019485,3,0.1986,10,1.99
FashionMNIST,784=>64=>32=>10,3,0.8671166666666666,0.8585,0.3729485009810818,0.39830085426379164,1,0.6166,64,39.46
FashionMNIST,784=>64=>32=>10,3,0.8671166666666666,0.8585,0.3729485009810818,0.39830085426379164,2,0.6587,32,21.08
FashionMNIST,784=>64=>32=>10,3,0.8671166666666666,0.8585,0.3729485009810818,0.39830085426379164,3,0.1941,10,1.94
FashionMNIST,784=>64=>32=>10,4,0.87385,0.8627,0.35018665034538393,0.39128857642222364,1,0.5847,64,37.42
FashionMNIST,784=>64=>32=>10,4,0.87385,0.8627,0.35018665034538393,0.39128857642222364,2,0.641,32,20.51
FashionMNIST,784=>64=>32=>10,4,0.87385,0.8627,0.35018665034538393,0.39128857642222364,3,0.1907,10,1.91
FashionMNIST,784=>64=>32=>10,5,0.88125,0.8673,0.3313599749525854,0.3701916889400239,1,0.5602,64,35.86
FashionMNIST,784=>64=>32=>10,5,0.88125,0.8673,0.3313599749525854,0.3701916889400239,2,0.6377,32,20.41
FashionMNIST,784=>64=>32=>10,5,0.88125,0.8673,0.3313599749525854,0.3701916889400239,3,0.184,10,1.84
FashionMNIST,784=>64=>32=>10,6,0.8863166666666666,0.8672,0.3136199233151956,0.3711306234453894,1,0.5417,64,34.67
FashionMNIST,784=>64=>32=>10,6,0.8863166666666666,0.8672,0.3136199233151956,0.3711306234453894,2,0.6323,32,20.23
FashionMNIST,784=>64=>32=>10,6,0.8863166666666666,0.8672,0.3136199233151956,0.3711306234453894,3,0.1818,10,1.82
FashionMNIST,784=>64=>32=>10,7,0.8885166666666666,0.8627,0.3027485270601219,0.37771958492364094,1,0.5236,64,33.51
FashionMNIST,784=>64=>32=>10,7,0.8885166666666666,0.8627,0.3027485270601219,0.37771958492364094,2,0.6259,32,20.03
FashionMNIST,784=>64=>32=>10,7,0.8885166666666666,0.8627,0.3027485270601219,0.37771958492364094,3,0.1794,10,1.79
FashionMNIST,784=>64=>32=>10,8,0.89285,0.8676,0.2932402083693918,0.38375024345650033,1,0.5096,64,32.61
FashionMNIST,784=>64=>32=>10,8,0.89285,0.8676,0.2932402083693918,0.38375024345650033,2,0.624,32,19.97
FashionMNIST,784=>64=>32=>10,8,0.89285,0.8676,0.2932402083693918,0.38375024345650033,3,0.178,10,1.78
FashionMNIST,784=>64=>32=>10,9,0.8961666666666667,0.8715,0.283404122799762,0.36399228775956827,1,0.4987,64,31.91
FashionMNIST,784=>64=>32=>10,9,0.8961666666666667,0.8715,0.283404122799762,0.36399228775956827,2,0.6164,32,19.73
FashionMNIST,784=>64=>32=>10,9,0.8961666666666667,0.8715,0.283404122799762,0.36399228775956827,3,0.1779,10,1.78
